Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2014-03-21,21,March,2014,37,Adults (35-64),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,378,1482,1860
2016-03-21,21,March,2016,37,Adults (35-64),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,378,1482,1860
2013-09-07,7,September,2013,47,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-09-07,7,September,2015,47,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2013-09-19,19,September,2013,47,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2015-09-19,19,September,2015,47,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2013-12-03,3,December,2013,24,Youth (<25),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,302,755,1057
2015-12-03,3,December,2015,24,Youth (<25),F,Australia,New South Wales,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,604,1510,2114
2013-09-27,27,September,2013,22,Youth (<25),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-09-27,27,September,2015,22,Youth (<25),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,578,2265,2843
2013-10-01,1,October,2013,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-10-01,1,October,2015,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",3,1482,2384,2563,4446,7009
2013-10-14,14,October,2013,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-10-14,14,October,2015,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",3,1482,2384,2563,4446,7009
2013-12-12,12,December,2013,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2015-12-12,12,December,2015,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2014-06-19,19,June,2014,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2016-06-19,19,June,2016,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
2014-05-24,24,May,2014,26,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074
2016-05-24,24,May,2016,26,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074
2014-05-24,24,May,2014,26,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955
2016-05-24,24,May,2016,26,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 46",3,1482,2384,1419,4446,5865
2013-07-27,27,July,2013,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2015-07-27,27,July,2015,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2013-07-30,30,July,2013,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2015-07-30,30,July,2015,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2014-04-20,20,April,2014,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2016-04-20,20,April,2016,42,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,578,2265,2843
2013-10-06,6,October,2013,38,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-10-06,6,October,2015,38,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,385,1510,1895
2013-10-19,19,October,2013,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-10-19,19,October,2015,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-11-07,7,November,2013,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-11-07,7,November,2015,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-12-16,16,December,2013,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-12-16,16,December,2015,25,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-10-12,12,October,2013,27,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2015-10-12,12,October,2015,27,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2013-12-24,24,December,2013,27,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2015-12-24,24,December,2015,27,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,193,755,948
2013-08-13,13,August,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-08-13,13,August,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-10-01,1,October,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-01,1,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,1307,2265,3572
2013-10-04,4,October,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-10-04,4,October,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-04,4,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-04,4,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-10-11,11,October,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-11,11,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-10-14,14,October,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-10-14,14,October,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-11-15,15,November,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-11-15,15,November,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-12-08,8,December,2013,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-08,8,December,2015,27,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-08-25,25,August,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-08-25,25,August,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2,755,1215,871,1510,2381
2013-11-06,6,November,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-11-06,6,November,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-11-17,17,November,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-11-17,17,November,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,1307,2265,3572
2013-11-30,30,November,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-11-30,30,November,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2,755,1215,871,1510,2381
2013-12-04,4,December,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-04,4,December,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-12-21,21,December,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-21,21,December,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-12-30,30,December,2013,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2015-12-30,30,December,2015,28,Young Adults (25-34),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,436,755,1191
2013-10-16,16,October,2013,28,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-10-16,16,October,2015,28,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,385,1510,1895
2013-12-12,12,December,2013,28,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-12-12,12,December,2015,28,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2013-12-02,2,December,2013,26,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,290,755,1045
2015-12-02,2,December,2015,26,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 54",3,755,1215,870,2265,3135
2013-07-10,10,July,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-07-10,10,July,2015,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-07-20,20,July,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-07-20,20,July,2015,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-09-08,8,September,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-09-08,8,September,2015,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-09-25,25,September,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-09-25,25,September,2015,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-12-05,5,December,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2015-12-05,5,December,2015,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
2013-09-18,18,September,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-09-18,18,September,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2013-10-04,4,October,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-10-04,4,October,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2013-12-06,6,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2013-12-06,6,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-06,6,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-06,6,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2013-12-19,19,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-19,19,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2013-12-24,24,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-24,24,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,871,1510,2381
2013-12-26,26,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-26,26,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,871,1510,2381
2013-12-30,30,December,2013,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2015-12-30,30,December,2015,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2014-01-10,10,January,2014,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2016-01-10,10,January,2016,26,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,1307,2265,3572
2013-12-16,16,December,2013,28,Young Adults (25-34),F,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,568,1482,2050
2015-12-16,16,December,2015,28,Young Adults (25-34),F,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,1136,2964,4100
2013-12-18,18,December,2013,29,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,378,1482,1860
2015-12-18,18,December,2015,29,Young Adults (25-34),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,378,1482,1860
2013-07-14,14,July,2013,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2015-07-14,14,July,2015,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",3,1482,2384,1705,4446,6151
2013-12-11,11,December,2013,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2015-12-11,11,December,2015,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2013-12-28,28,December,2013,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2015-12-28,28,December,2015,29,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,568,1482,2050
2013-07-22,22,July,2013,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-07-22,22,July,2015,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2013-11-16,16,November,2013,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-11-16,16,November,2015,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2013-12-28,28,December,2013,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-12-28,28,December,2015,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2013-11-04,4,November,2013,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-11-04,4,November,2015,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2013-12-07,7,December,2013,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-07,7,December,2015,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2013-12-10,10,December,2013,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-10,10,December,2015,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2013-12-11,11,December,2013,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-11,11,December,2015,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",3,1482,2384,2563,4446,7009
2013-12-12,12,December,2013,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2015-12-12,12,December,2015,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2014-02-11,11,February,2014,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2016-02-11,11,February,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1709,2964,4673
2014-04-01,1,April,2014,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2016-04-01,1,April,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",3,1482,2384,2563,4446,7009
2014-04-06,6,April,2014,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2016-04-06,6,April,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1709,2964,4673
2014-05-04,4,May,2014,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2016-05-04,4,May,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,1709,2964,4673
2014-05-30,30,May,2014,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2016-05-30,30,May,2016,31,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,854,1482,2336
2014-05-18,18,May,2014,30,Young Adults (25-34),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,375,755,1130
2016-05-18,18,May,2016,30,Young Adults (25-34),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,375,755,1130
2014-06-23,23,June,2014,31,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217
2016-06-23,23,June,2016,31,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217
2013-09-14,14,September,2013,32,Young Adults (25-34),M,France,Seine et Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,473,1482,1955
2015-09-14,14,September,2015,32,Young Adults (25-34),M,France,Seine et Marne,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,946,2964,3910
2013-09-10,10,September,2013,35,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2015-09-10,10,September,2015,35,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2014-05-05,5,May,2014,35,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2016-05-05,5,May,2016,35,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2013-09-27,27,September,2013,35,Adults (35-64),M,France,Pas de Calais,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,278,755,1033
2015-09-27,27,September,2015,35,Adults (35-64),M,France,Pas de Calais,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,278,755,1033
2013-11-09,9,November,2013,35,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057
2015-11-09,9,November,2015,35,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,906,2265,3171
2013-11-14,14,November,2013,35,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057
2015-11-14,14,November,2015,35,Adults (35-64),M,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,302,755,1057
2013-12-15,15,December,2013,35,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,411,755,1166
2015-12-15,15,December,2015,35,Adults (35-64),M,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,1234,2265,3499
2013-12-28,28,December,2013,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996
2015-12-28,28,December,2015,36,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996
2013-12-29,29,December,2013,39,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,302,755,1057
2015-12-29,29,December,2015,39,Adults (35-64),F,France,Nord,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,302,755,1057
2013-12-01,1,December,2013,38,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996
2015-12-01,1,December,2015,38,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2,755,1215,483,1510,1993
2014-01-20,20,January,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2016-01-20,20,January,2016,28,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2014-02-13,13,February,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2016-02-13,13,February,2016,28,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2014-01-27,27,January,2014,45,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996
2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,724,2265,2989
2014-02-10,10,February,2014,45,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996
2016-02-10,10,February,2016,45,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996
2013-08-08,8,August,2013,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2015-08-08,8,August,2015,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2014-02-17,17,February,2014,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2016-02-17,17,February,2016,45,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
2013-11-13,13,November,2013,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2015-11-13,13,November,2015,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,483,1510,1993
2014-02-24,24,February,2014,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,241,755,996
2016-02-24,24,February,2016,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 46",2,755,1215,483,1510,1993
